seed_run,fold_test_year,disease,disease_id,w_tcn,w_bilstm,w_transformer
123,2025,Yellow Fever,6,0.029436755925416946,0.6693951487541199,0.30116817355155945
123,2025,AFP,0,0.019328905269503593,0.6515282392501831,0.32914283871650696
123,2025,CSM,1,0.06701043248176575,0.5061402916908264,0.42684921622276306
123,2025,Cholera,2,0.009813678450882435,0.7906408905982971,0.1995454877614975
123,2025,Lassa Fever,3,0.09578317403793335,0.3225231170654297,0.5816936492919922
123,2025,Measles,4,0.12054768949747086,0.3869262933731079,0.492526113986969
123,2025,Mpox,5,0.01411205343902111,0.7537655830383301,0.23212237656116486
123,2025,Yellow Fever,6,0.01919395476579666,0.6837332844734192,0.29707279801368713
123,2025,AFP,0,0.019455868750810623,0.7768927812576294,0.20365138351917267
123,2025,CSM,1,0.05113724619150162,0.6181718111038208,0.3306909501552582
123,2025,Cholera,2,0.006656779441982508,0.9075700044631958,0.08577319979667664
123,2025,Lassa Fever,3,0.08491507172584534,0.454865425825119,0.46021953225135803
123,2025,Measles,4,0.1021566316485405,0.45414456725120544,0.44369885325431824
123,2025,Mpox,5,0.01084907166659832,0.870675265789032,0.11847571283578873
123,2025,Yellow Fever,6,0.018099669367074966,0.7880069017410278,0.19389338791370392
123,2025,AFP,0,0.02520393766462803,0.613326907157898,0.3614690899848938
123,2025,CSM,1,0.059863653033971786,0.48907142877578735,0.4510648846626282
123,2025,Cholera,2,0.008860146626830101,0.8317410349845886,0.1593988537788391
123,2025,Lassa Fever,3,0.0774124413728714,0.5042998194694519,0.4182876646518707
123,2025,Measles,4,0.10770688951015472,0.42606979608535767,0.4662233293056488
123,2025,Mpox,5,0.013070091605186462,0.7795960903167725,0.20733383297920227
123,2025,Yellow Fever,6,0.024384139105677605,0.5947032570838928,0.3809126615524292
123,2025,AFP,0,0.04476964846253395,0.5889500975608826,0.3662802278995514
123,2025,CSM,1,0.12193502485752106,0.44967949390411377,0.42838549613952637
123,2025,Cholera,2,0.019547821953892708,0.7785815596580505,0.2018706053495407
123,2025,Lassa Fever,3,0.15661105513572693,0.3892034888267517,0.45418548583984375
123,2025,Measles,4,0.19402047991752625,0.390231728553772,0.41574788093566895
123,2025,Mpox,5,0.03231221064925194,0.724066436290741,0.24362142384052277
123,2025,Yellow Fever,6,0.046688344329595566,0.5972373485565186,0.35607436299324036
123,2025,AFP,0,0.05514102056622505,0.6415818929672241,0.3032771050930023
123,2025,CSM,1,0.12474773824214935,0.5213087797164917,0.35394346714019775
123,2025,Cholera,2,0.0273355133831501,0.8036662936210632,0.1689981073141098
123,2025,Lassa Fever,3,0.15342485904693604,0.45530468225479126,0.39127039909362793
123,2025,Measles,4,0.20397606492042542,0.40495428442955017,0.391069620847702
123,2025,Mpox,5,0.04460429027676582,0.7496995329856873,0.2056961953639984
123,2025,Yellow Fever,6,0.053749654442071915,0.6569972634315491,0.2892530560493469
123,2025,AFP,0,0.058352768421173096,0.602221667766571,0.33942562341690063
123,2025,CSM,1,0.12781922519207,0.4645559787750244,0.40762487053871155
123,2025,Cholera,2,0.02352285571396351,0.8123503923416138,0.16412675380706787
123,2025,Lassa Fever,3,0.15305499732494354,0.4372946619987488,0.40965035557746887
123,2025,Measles,4,0.18603602051734924,0.3925802409648895,0.42138367891311646
123,2025,Mpox,5,0.03991800174117088,0.755736231803894,0.20434577763080597
123,2025,Yellow Fever,6,0.059967901557683945,0.6132127642631531,0.3268193006515503
123,2025,AFP,0,0.06362161785364151,0.6318701505661011,0.3045082688331604
123,2025,CSM,1,0.1417907178401947,0.4716452956199646,0.3865640163421631
123,2025,Cholera,2,0.03310975432395935,0.7377731204032898,0.22911711037158966
123,2025,Lassa Fever,3,0.20889832079410553,0.37358853220939636,0.4175131022930145
123,2025,Measles,4,0.23081082105636597,0.3551107347011566,0.4140784740447998
123,2025,Mpox,5,0.0579429492354393,0.6309924721717834,0.31106463074684143
123,2025,Yellow Fever,6,0.06920404732227325,0.5929315090179443,0.3378644287586212
123,2025,AFP,0,0.06862952560186386,0.627143144607544,0.3042272925376892
123,2025,CSM,1,0.15885786712169647,0.4473172426223755,0.39382484555244446
123,2025,Cholera,2,0.037891559302806854,0.7244404554367065,0.2376679629087448
123,2025,Lassa Fever,3,0.23033097386360168,0.35051506757736206,0.41915395855903625
123,2025,Measles,4,0.24978019297122955,0.3320508897304535,0.41816896200180054
123,2025,Mpox,5,0.0637483224272728,0.6233729720115662,0.31287866830825806
123,2025,Yellow Fever,6,0.07333199679851532,0.596763014793396,0.3299049735069275
123,2025,AFP,0,0.10829562693834305,0.50334632396698,0.38835808634757996
123,2025,CSM,1,0.1974641978740692,0.38842055201530457,0.41411522030830383
123,2025,Cholera,2,0.06127912178635597,0.6631659269332886,0.27555498480796814
123,2025,Lassa Fever,3,0.21084144711494446,0.37129053473472595,0.417868047952652
123,2025,Measles,4,0.24170514941215515,0.36102357506752014,0.3972712755203247
123,2025,Mpox,5,0.10105550289154053,0.5736365914344788,0.3253078758716583
123,2025,Yellow Fever,6,0.11139199137687683,0.5045950412750244,0.38401296734809875
123,2025,AFP,0,0.041518278419971466,0.659142017364502,0.2993396520614624
123,2025,CSM,1,0.13421335816383362,0.38380253314971924,0.48198413848876953
123,2025,Cholera,2,0.01374348346143961,0.8486201763153076,0.13763637840747833
123,2025,Lassa Fever,3,0.13830162584781647,0.39310961961746216,0.4685887396335602
123,2025,Measles,4,0.1985614001750946,0.29139435291290283,0.5100441575050354
123,2025,Mpox,5,0.02771018072962761,0.7810142040252686,0.19127561151981354
123,2025,Yellow Fever,6,0.04779417812824249,0.6070160865783691,0.3451896905899048
123,2025,AFP,0,0.038560930639505386,0.7735310196876526,0.18790799379348755
123,2025,CSM,1,0.1199367418885231,0.588339626789093,0.2917236387729645
123,2025,Cholera,2,0.013347607105970383,0.9078125953674316,0.07883976399898529
123,2025,Lassa Fever,3,0.15614353120326996,0.5228442549705505,0.3210121989250183
123,2025,Measles,4,0.1959977000951767,0.46883490681648254,0.33516737818717957
123,2025,Mpox,5,0.02519308775663376,0.8618494868278503,0.11295740306377411
123,2025,Yellow Fever,6,0.0428704097867012,0.7561818361282349,0.20094774663448334
123,2025,AFP,0,0.01673114486038685,0.8912217617034912,0.0920470729470253
123,2025,CSM,1,0.07382425665855408,0.7242909669876099,0.20188486576080322
123,2025,Cholera,2,0.0050222184509038925,0.9603807330131531,0.03459708020091057
123,2025,Lassa Fever,3,0.10734856873750687,0.6216685771942139,0.2709828317165375
123,2025,Measles,4,0.16277684271335602,0.5477633476257324,0.28945979475975037
123,2025,Mpox,5,0.009226004593074322,0.9375633597373962,0.05321073159575462
123,2025,Yellow Fever,6,0.01792491041123867,0.8803626894950867,0.1017124205827713
123,2025,AFP,0,0.043015699833631516,0.7463564276695251,0.21062788367271423
123,2025,CSM,1,0.16110467910766602,0.5216155648231506,0.31727978587150574
123,2025,Cholera,2,0.013289736583828926,0.8996455073356628,0.08706473559141159
123,2025,Lassa Fever,3,0.1802089363336563,0.5012056827545166,0.3185853958129883
123,2025,Measles,4,0.2494109719991684,0.43965965509414673,0.31092938780784607
123,2025,Mpox,5,0.02539650909602642,0.8505873084068298,0.1240161582827568
123,2025,Yellow Fever,6,0.0480332113802433,0.7319475412368774,0.2200191766023636
123,2025,AFP,0,0.08491125702857971,0.589984655380249,0.32510408759117126
123,2025,CSM,1,0.1957148313522339,0.4088008403778076,0.3954842686653137
123,2025,Cholera,2,0.043333396315574646,0.7174026370048523,0.23926393687725067
123,2025,Lassa Fever,3,0.2703436613082886,0.31363657116889954,0.4160197377204895
123,2025,Measles,4,0.28669753670692444,0.29753369092941284,0.4157687723636627
123,2025,Mpox,5,0.07325458526611328,0.6242865920066833,0.3024587333202362
123,2025,Yellow Fever,6,0.08411949872970581,0.5710871815681458,0.3447933793067932
123,2025,AFP,0,0.13625244796276093,0.6101566553115845,0.25359082221984863
123,2025,CSM,1,0.24505245685577393,0.4724976420402527,0.2824499011039734
123,2025,Cholera,2,0.06161921098828316,0.8037112355232239,0.13466955721378326
123,2025,Lassa Fever,3,0.29556387662887573,0.4062582850456238,0.2981778681278229
123,2025,Measles,4,0.2841555178165436,0.42882606387138367,0.28701844811439514
123,2025,Mpox,5,0.0935669094324112,0.740527331829071,0.16590577363967896
123,2025,Yellow Fever,6,0.12418659776449203,0.6273202300071716,0.24849317967891693
123,2025,AFP,0,0.14197885990142822,0.6311289072036743,0.22689230740070343
123,2025,CSM,1,0.26136285066604614,0.48571309447288513,0.2529240548610687
123,2025,Cholera,2,0.06875348091125488,0.8090944290161133,0.12215208262205124
123,2025,Lassa Fever,3,0.2940998673439026,0.41661661863327026,0.28928351402282715
123,2025,Measles,4,0.27739158272743225,0.4653732478618622,0.25723516941070557
123,2025,Mpox,5,0.10166631639003754,0.7432137131690979,0.1551198810338974
123,2025,Yellow Fever,6,0.14652518928050995,0.6186481714248657,0.23482660949230194
123,2025,AFP,0,0.12501835823059082,0.6667611002922058,0.20822057127952576
123,2025,CSM,1,0.2607203423976898,0.4920249283313751,0.24725466966629028
123,2025,Cholera,2,0.047520898282527924,0.8573458790779114,0.0951332077383995
123,2025,Lassa Fever,3,0.2869589924812317,0.4662553071975708,0.2467857301235199
123,2025,Measles,4,0.30774807929992676,0.44725921750068665,0.24499265849590302
123,2025,Mpox,5,0.07952152192592621,0.7972959280014038,0.12318247556686401
123,2025,Yellow Fever,6,0.14219623804092407,0.6165249347686768,0.24127879738807678
123,2025,AFP,0,0.06675028055906296,0.8625302910804749,0.07071951776742935
123,2025,CSM,1,0.1464720517396927,0.7342633008956909,0.11926466226577759
123,2025,Cholera,2,0.021386440843343735,0.9539238810539246,0.024689635261893272
123,2025,Lassa Fever,3,0.2128371000289917,0.6039144992828369,0.18324844539165497
123,2025,Measles,4,0.18773333728313446,0.6558141708374023,0.15645253658294678
123,2025,Mpox,5,0.035858940333127975,0.9301345348358154,0.034006573259830475
123,2025,Yellow Fever,6,0.06315045058727264,0.8707596659660339,0.06608990579843521
123,2025,AFP,0,0.03931817039847374,0.9047785401344299,0.05590337514877319
123,2025,CSM,1,0.13481585681438446,0.7610276341438293,0.1041564866900444
123,2025,Cholera,2,0.012946522794663906,0.9669925570487976,0.020060952752828598
123,2025,Lassa Fever,3,0.18005533516407013,0.6671475768089294,0.15279710292816162
123,2025,Measles,4,0.16606050729751587,0.6996187567710876,0.13432078063488007
123,2025,Mpox,5,0.022752538323402405,0.9489409923553467,0.028306446969509125
123,2025,Yellow Fever,6,0.03954422473907471,0.9088757634162903,0.0515800304710865
123,2025,AFP,0,0.05266967788338661,0.8968035578727722,0.05052671208977699
123,2025,CSM,1,0.1346813589334488,0.7796905636787415,0.08562812954187393
123,2025,Cholera,2,0.02064780704677105,0.9593607187271118,0.019991451874375343
123,2025,Lassa Fever,3,0.12485834211111069,0.7725853323936462,0.10255635529756546
123,2025,Measles,4,0.18491171300411224,0.7145522832870483,0.10053607076406479
123,2025,Mpox,5,0.035896964371204376,0.9374024271965027,0.02670062705874443
123,2025,Yellow Fever,6,0.058103375136852264,0.892915666103363,0.048980962485075
123,2025,AFP,0,0.04369991645216942,0.8781333565711975,0.07816669344902039
123,2025,CSM,1,0.16016003489494324,0.654503345489502,0.185336634516716
123,2025,Cholera,2,0.010725739412009716,0.968583345413208,0.020690932869911194
123,2025,Lassa Fever,3,0.17244035005569458,0.5773144960403442,0.2502451241016388
123,2025,Measles,4,0.24239857494831085,0.49940210580825806,0.2581993043422699
123,2025,Mpox,5,0.020809344947338104,0.9458568096160889,0.03333382308483124
123,2025,Yellow Fever,6,0.04309258610010147,0.8832529187202454,0.07365447282791138
123,2025,AFP,0,0.018109655007719994,0.9272249937057495,0.054665375500917435
123,2025,CSM,1,0.06620573252439499,0.8268156051635742,0.10697869956493378
123,2025,Cholera,2,0.005540191661566496,0.9753705263137817,0.019089292734861374
123,2025,Lassa Fever,3,0.08857977390289307,0.7661507725715637,0.14526936411857605
123,2025,Measles,4,0.13036750257015228,0.7144832015037537,0.15514931082725525
123,2025,Mpox,5,0.010952329263091087,0.9597188830375671,0.029328778386116028
123,2025,Yellow Fever,6,0.020532531663775444,0.9203745126724243,0.05909287557005882
123,2025,AFP,0,0.03245433792471886,0.8382529020309448,0.12929269671440125
123,2025,CSM,1,0.15868031978607178,0.5826566815376282,0.2586629390716553
123,2025,Cholera,2,0.008995361626148224,0.9517160654067993,0.039288513362407684
123,2025,Lassa Fever,3,0.2237517386674881,0.4293932318687439,0.3468550443649292
123,2025,Measles,4,0.24599234759807587,0.4376818537712097,0.3163257837295532
123,2025,Mpox,5,0.014987688511610031,0.9314809441566467,0.053531426936388016
123,2025,Yellow Fever,6,0.032568007707595825,0.8391517996788025,0.1282801628112793
123,2025,AFP,0,0.1489897519350052,0.7706944346427917,0.08031585812568665
123,2025,CSM,1,0.19059528410434723,0.7157000303268433,0.09370457381010056
123,2025,Cholera,2,0.0889238491654396,0.8699101805686951,0.04116599261760712
123,2025,Lassa Fever,3,0.2712584137916565,0.5866530537605286,0.14208850264549255
123,2025,Measles,4,0.26181280612945557,0.6179175972938538,0.12026957422494888
123,2025,Mpox,5,0.09709306061267853,0.8604729771614075,0.04243398457765579
123,2025,Yellow Fever,6,0.13408634066581726,0.7883378267288208,0.07757586985826492
123,2025,AFP,0,0.15248654782772064,0.7876744866371155,0.05983889102935791
123,2025,CSM,1,0.22138755023479462,0.7099407911300659,0.06867164373397827
123,2025,Cholera,2,0.10109826177358627,0.8672151565551758,0.03168656304478645
123,2025,Lassa Fever,3,0.3281044065952301,0.565858006477356,0.10603757947683334
123,2025,Measles,4,0.2828025221824646,0.6326335668563843,0.08456391096115112
123,2025,Mpox,5,0.12172185629606247,0.8468027114868164,0.03147535026073456
123,2025,Yellow Fever,6,0.15228833258152008,0.7957124710083008,0.05199921876192093
123,2025,AFP,0,0.06881656497716904,0.8968366980552673,0.03434673696756363
123,2025,CSM,1,0.26225802302360535,0.6856258511543274,0.052116092294454575
123,2025,Cholera,2,0.033407509326934814,0.9520667791366577,0.01452567707747221
123,2025,Lassa Fever,3,0.25249814987182617,0.6980248689651489,0.04947700724005699
123,2025,Measles,4,0.3342154026031494,0.6124883890151978,0.05329624190926552
123,2025,Mpox,5,0.053614094853401184,0.9299933314323425,0.01639256440103054
123,2025,Yellow Fever,6,0.09478108584880829,0.8628634214401245,0.04235551878809929
123,2025,AFP,0,0.04512917250394821,0.8192147016525269,0.13565610349178314
123,2025,CSM,1,0.20487989485263824,0.6344375610351562,0.16068261861801147
123,2025,Cholera,2,0.023015525192022324,0.8988769054412842,0.07810754328966141
123,2025,Lassa Fever,3,0.17552821338176727,0.70244300365448,0.12202880531549454
123,2025,Measles,4,0.35871967673301697,0.5174657702445984,0.12381459772586823
123,2025,Mpox,5,0.034900080412626266,0.8924340605735779,0.07266582548618317
123,2025,Yellow Fever,6,0.05621405690908432,0.7612165808677673,0.18256935477256775
123,2025,AFP,0,0.07728400826454163,0.8694586157798767,0.05325746536254883
123,2025,CSM,1,0.24823589622974396,0.6731555461883545,0.07860852777957916
123,2025,Cholera,2,0.03972407430410385,0.9353337287902832,0.02494223602116108
123,2025,Lassa Fever,3,0.24015411734580994,0.681559681892395,0.07828620076179504
123,2025,Measles,4,0.343752384185791,0.5858282446861267,0.07041934132575989
123,2025,Mpox,5,0.05636250600218773,0.9192978143692017,0.024339664727449417
123,2025,Yellow Fever,6,0.0935007706284523,0.8531135320663452,0.0533856637775898
123,2025,AFP,0,0.09999704360961914,0.8476441502571106,0.052358776330947876
123,2025,CSM,1,0.23813389241695404,0.6825546026229858,0.07931140810251236
123,2025,Cholera,2,0.055449433624744415,0.9198895692825317,0.02466101385653019
123,2025,Lassa Fever,3,0.21427205204963684,0.6959767937660217,0.0897512137889862
123,2025,Measles,4,0.3213757276535034,0.5855753421783447,0.09304890036582947
123,2025,Mpox,5,0.07426523417234421,0.8995546698570251,0.026180123910307884
123,2025,Yellow Fever,6,0.12899553775787354,0.8140859007835388,0.05691862106323242
123,2025,AFP,0,0.02828746847808361,0.9022742509841919,0.06943818926811218
123,2025,CSM,1,0.12140625715255737,0.7820003032684326,0.09659338742494583
123,2025,Cholera,2,0.013805657625198364,0.9496143460273743,0.036580074578523636
123,2025,Lassa Fever,3,0.10451498627662659,0.8263282179832458,0.06915678828954697
123,2025,Measles,4,0.2483636885881424,0.6617717146873474,0.089864581823349
123,2025,Mpox,5,0.02058001048862934,0.943477988243103,0.035942040383815765
123,2025,Yellow Fever,6,0.03465621545910835,0.8688451051712036,0.0964987576007843
123,2025,AFP,0,0.04751240834593773,0.7858572602272034,0.16663026809692383
123,2025,CSM,1,0.1838456690311432,0.6276103258132935,0.18854404985904694
123,2025,Cholera,2,0.02463551051914692,0.8672570586204529,0.10810739547014236
123,2025,Lassa Fever,3,0.16700759530067444,0.696820080280304,0.1361723244190216
123,2025,Measles,4,0.31416064500808716,0.5279746651649475,0.15786471962928772
123,2025,Mpox,5,0.03688189759850502,0.8618932366371155,0.1012248545885086
123,2025,Yellow Fever,6,0.05396592244505882,0.7345050573348999,0.21152901649475098
123,2025,AFP,0,0.040093470364809036,0.8349469304084778,0.12495961785316467
123,2025,CSM,1,0.11219228059053421,0.6967743039131165,0.19103339314460754
123,2025,Cholera,2,0.025280259549617767,0.9044357538223267,0.07028406113386154
123,2025,Lassa Fever,3,0.09721361845731735,0.7431836128234863,0.15960267186164856
123,2025,Measles,4,0.15994715690612793,0.6412734985351562,0.19877932965755463
123,2025,Mpox,5,0.03377050533890724,0.8873347640037537,0.07889469712972641
123,2025,Yellow Fever,6,0.044540777802467346,0.8194992542266846,0.13596002757549286
123,2025,AFP,0,0.05897993594408035,0.8360410928726196,0.10497891157865524
123,2025,CSM,1,0.13096490502357483,0.7016850113868713,0.16735006868839264
123,2025,Cholera,2,0.034948620945215225,0.9165900945663452,0.04846125841140747
123,2025,Lassa Fever,3,0.12215214222669601,0.7225831747055054,0.15526466071605682
123,2025,Measles,4,0.17432129383087158,0.6298025846481323,0.1958761066198349
123,2025,Mpox,5,0.0500684529542923,0.8976293802261353,0.052302148193120956
123,2025,Yellow Fever,6,0.06528086215257645,0.8303263783454895,0.10439284890890121
123,2025,AFP,0,0.07952306419610977,0.8125297427177429,0.10794726759195328
123,2025,CSM,1,0.1546294391155243,0.6649544835090637,0.18041610717773438
123,2025,Cholera,2,0.04631805792450905,0.8955591917037964,0.058122821152210236
123,2025,Lassa Fever,3,0.16359037160873413,0.6332442164421082,0.20316541194915771
123,2025,Measles,4,0.21801576018333435,0.5715756416320801,0.21040859818458557
123,2025,Mpox,5,0.0647571012377739,0.872218906879425,0.06302393972873688
123,2025,Yellow Fever,6,0.07854792475700378,0.8168222308158875,0.10462989658117294
123,2025,AFP,0,0.09140874445438385,0.7412142753601074,0.1673770397901535
123,2025,CSM,1,0.16395695507526398,0.6288399696350098,0.20720314979553223
123,2025,Cholera,2,0.04363851994276047,0.878713071346283,0.07764836400747299
123,2025,Lassa Fever,3,0.22521209716796875,0.5086087584495544,0.2661792039871216
123,2025,Measles,4,0.25861215591430664,0.490695983171463,0.25069186091423035
123,2025,Mpox,5,0.05962027609348297,0.8462328314781189,0.09414681792259216
123,2025,Yellow Fever,6,0.07560423016548157,0.7763158082962036,0.148079976439476
123,2025,AFP,0,0.07017457485198975,0.754943311214447,0.17488206923007965
123,2025,CSM,1,0.1452585607767105,0.6361423134803772,0.21859906613826752
123,2025,Cholera,2,0.02854021266102791,0.899495542049408,0.0719643384218216
123,2025,Lassa Fever,3,0.20844583213329315,0.5155699253082275,0.2759843170642853
123,2025,Measles,4,0.21466639637947083,0.5327281355857849,0.25260546803474426
123,2025,Mpox,5,0.03988375514745712,0.871931791305542,0.08818453550338745
123,2025,Yellow Fever,6,0.057988476008176804,0.7905125617980957,0.1514989137649536
123,2025,AFP,0,0.049318987876176834,0.599693238735199,0.3509877920150757
123,2025,CSM,1,0.12455765157938004,0.45423969626426697,0.421202689409256
123,2025,Cholera,2,0.027144774794578552,0.7331113219261169,0.2397439181804657
123,2025,Lassa Fever,3,0.18573468923568726,0.261111855506897,0.553153395652771
123,2025,Measles,4,0.2229178547859192,0.29533833265304565,0.48174381256103516
123,2025,Mpox,5,0.035160694271326065,0.7378873229026794,0.2269519865512848
123,2025,Yellow Fever,6,0.04621735215187073,0.6473276615142822,0.30645495653152466
123,2025,AFP,0,0.046864911913871765,0.7136318683624268,0.23950320482254028
123,2025,CSM,1,0.13202810287475586,0.6232122778892517,0.24475963413715363
123,2025,Cholera,2,0.03047586977481842,0.7992770671844482,0.17024697363376617
123,2025,Lassa Fever,3,0.1543438732624054,0.5968532562255859,0.24880287051200867
123,2025,Measles,4,0.21244974434375763,0.5450116395950317,0.2425386756658554
123,2025,Mpox,5,0.04694698005914688,0.7766505479812622,0.17640243470668793
123,2025,Yellow Fever,6,0.05179690569639206,0.7104429006576538,0.23776015639305115
123,2025,AFP,0,0.05436703935265541,0.7023500800132751,0.24328282475471497
123,2025,CSM,1,0.14344602823257446,0.6000381112098694,0.25651589035987854
123,2025,Cholera,2,0.0365191288292408,0.7886238694190979,0.17485694587230682
123,2025,Lassa Fever,3,0.16838447749614716,0.5701472759246826,0.2614682614803314
123,2025,Measles,4,0.22472888231277466,0.5229814052581787,0.25228971242904663
123,2025,Mpox,5,0.05548510327935219,0.7579445838928223,0.18657025694847107
123,2025,Yellow Fever,6,0.058761708438396454,0.7094723582267761,0.231766015291214
123,2025,AFP,0,0.04018809273838997,0.6864075660705566,0.2734043598175049
123,2025,CSM,1,0.12486118078231812,0.5908218622207642,0.2843169569969177
123,2025,Cholera,2,0.025468910112977028,0.7749107480049133,0.1996202915906906
123,2025,Lassa Fever,3,0.16080158948898315,0.5140706300735474,0.3251277208328247
123,2025,Measles,4,0.20686672627925873,0.4902949333190918,0.3028382956981659
123,2025,Mpox,5,0.033772826194763184,0.7674392461776733,0.19878794252872467
123,2025,Yellow Fever,6,0.043529704213142395,0.6653613448143005,0.29110899567604065
123,2025,AFP,0,0.15810678899288177,0.5681789517402649,0.2737143039703369
123,2025,CSM,1,0.25330260396003723,0.47629135847091675,0.270406037569046
123,2025,Cholera,2,0.11284223198890686,0.6885156631469727,0.19864210486412048
123,2025,Lassa Fever,3,0.28709837794303894,0.4801676273345947,0.2327340543270111
123,2025,Measles,4,0.29367589950561523,0.474287748336792,0.2320363074541092
123,2025,Mpox,5,0.1421688348054886,0.6392128467559814,0.21861831843852997
123,2025,Yellow Fever,6,0.14790862798690796,0.5739374756813049,0.2781538665294647
123,2025,AFP,0,0.1526840478181839,0.6052982211112976,0.24201764166355133
123,2025,CSM,1,0.2651635408401489,0.4767363965511322,0.25810009241104126
123,2025,Cholera,2,0.10363344848155975,0.7381620407104492,0.15820449590682983
123,2025,Lassa Fever,3,0.29413580894470215,0.48865339159965515,0.21721084415912628
123,2025,Measles,4,0.2949962019920349,0.4772685766220093,0.22773517668247223
123,2025,Mpox,5,0.13496427237987518,0.6774436235427856,0.18759208917617798
123,2025,Yellow Fever,6,0.14213824272155762,0.612159788608551,0.24570195376873016
123,2025,AFP,0,0.14093314111232758,0.6193056702613831,0.23976118862628937
123,2025,CSM,1,0.24481114745140076,0.4863061010837555,0.26888275146484375
123,2025,Cholera,2,0.0950397476553917,0.7479409575462341,0.15701933205127716
123,2025,Lassa Fever,3,0.2825565040111542,0.4799901247024536,0.2374533861875534
123,2025,Measles,4,0.2866579592227936,0.47028806805610657,0.24305403232574463
123,2025,Mpox,5,0.12390968203544617,0.6894941926002502,0.1865960657596588
123,2025,Yellow Fever,6,0.13069169223308563,0.6291122436523438,0.24019604921340942
123,2025,AFP,0,0.17764484882354736,0.6538529992103577,0.1685020923614502
123,2025,CSM,1,0.2516666650772095,0.5576949119567871,0.190638467669487
123,2025,Cholera,2,0.11358846724033356,0.7758600115776062,0.11055144667625427
123,2025,Lassa Fever,3,0.2777957022190094,0.549225926399231,0.17297834157943726
123,2025,Measles,4,0.26191455125808716,0.5510252714157104,0.18706011772155762
123,2025,Mpox,5,0.14620772004127502,0.742878258228302,0.11091397702693939
123,2025,Yellow Fever,6,0.15459157526493073,0.6657845973968506,0.1796238124370575
123,2025,AFP,0,0.18039879202842712,0.6216962337493896,0.19790500402450562
123,2025,CSM,1,0.24850046634674072,0.5338558554649353,0.21764366328716278
123,2025,Cholera,2,0.12234625220298767,0.7468776702880859,0.13077612221240997
123,2025,Lassa Fever,3,0.2725926637649536,0.52813720703125,0.1992701292037964
123,2025,Measles,4,0.25749388337135315,0.5355502367019653,0.2069559097290039
123,2025,Mpox,5,0.15527507662773132,0.7084673643112183,0.13625752925872803
123,2025,Yellow Fever,6,0.16275286674499512,0.64150071144104,0.19574637711048126
123,2025,AFP,0,0.15170684456825256,0.6279149651527405,0.22037819027900696
123,2025,CSM,1,0.2777019739151001,0.4851783812046051,0.23711958527565002
123,2025,Cholera,2,0.10994648933410645,0.7264758944511414,0.16357754170894623
123,2025,Lassa Fever,3,0.29195064306259155,0.5000120401382446,0.2080373913049698
123,2025,Measles,4,0.2849707305431366,0.5055617690086365,0.20946748554706573
123,2025,Mpox,5,0.1377054750919342,0.6836116313934326,0.17868290841579437
123,2025,Yellow Fever,6,0.141841322183609,0.6374302506446838,0.22072839736938477
123,2025,AFP,0,0.10182953625917435,0.7705600261688232,0.12761034071445465
123,2025,CSM,1,0.18436555564403534,0.6333346962928772,0.18229976296424866
123,2025,Cholera,2,0.04966897517442703,0.8989237546920776,0.051407262682914734
123,2025,Lassa Fever,3,0.16834627091884613,0.6450380086898804,0.1866157203912735
123,2025,Measles,4,0.24181094765663147,0.5555791258811951,0.20260992646217346
123,2025,Mpox,5,0.06856163591146469,0.8714419007301331,0.059996381402015686
123,2025,Yellow Fever,6,0.10492829978466034,0.7739715576171875,0.12110015749931335
123,2025,AFP,0,0.09279173612594604,0.7889531850814819,0.11825504153966904
123,2025,CSM,1,0.18283601105213165,0.6345604658126831,0.18260353803634644
123,2025,Cholera,2,0.04690022021532059,0.9008709192276001,0.0522289052605629
123,2025,Lassa Fever,3,0.16768746078014374,0.641254186630249,0.19105833768844604
123,2025,Measles,4,0.23850664496421814,0.5675806999206543,0.19391268491744995
123,2025,Mpox,5,0.06480296701192856,0.8741821050643921,0.061014868319034576
123,2025,Yellow Fever,6,0.0955883339047432,0.7922213077545166,0.11219031363725662
123,2026,AFP,0,0.09705128520727158,0.5693095922470093,0.33363911509513855
123,2026,CSM,1,0.06511419266462326,0.872943103313446,0.061942730098962784
123,2026,Cholera,2,0.2736252546310425,0.4514997601509094,0.27487504482269287
123,2026,Lassa Fever,3,0.11923617124557495,0.8262875080108643,0.05447631701827049
123,2026,Measles,4,0.04069420322775841,0.5852590203285217,0.3740467131137848
123,2026,Mpox,5,0.37837615609169006,0.4963884949684143,0.12523534893989563
123,2026,Yellow Fever,6,0.12636485695838928,0.6432607769966125,0.23037438094615936
123,2026,AFP,0,0.09549979865550995,0.5790969133377075,0.32540327310562134
123,2026,CSM,1,0.06576141715049744,0.8813600540161133,0.052878499031066895
123,2026,Cholera,2,0.2617025375366211,0.45364126563072205,0.28465625643730164
123,2026,Lassa Fever,3,0.11769229918718338,0.8339057564735413,0.04840202257037163
123,2026,Measles,4,0.03907456248998642,0.5791507363319397,0.3817746937274933
123,2026,Mpox,5,0.38678720593452454,0.4890040457248688,0.12420874834060669
123,2026,Yellow Fever,6,0.12788628041744232,0.6655736565589905,0.20654012262821198
123,2026,AFP,0,0.05952605605125427,0.6035720705986023,0.33690184354782104
123,2026,CSM,1,0.03965384513139725,0.8930174708366394,0.06732863932847977
123,2026,Cholera,2,0.1735094040632248,0.4813520610332489,0.3451385498046875
123,2026,Lassa Fever,3,0.08434628695249557,0.8581919074058533,0.05746174231171608
