cause,effect,f_statistic,p_value,lag_weeks,causal
Oyo Kebbi Kastina,Ondo,86.50617774684528,1.0909587379695918e-23,5,True
Oyo Kebbi Kastina,Bayelsa,188.13937586393237,1.348326864722338e-31,6,True
Oyo Kebbi Kastina,Kano Crossriver,3596.4838847776955,1.0680096983554174e-63,5,True
Oyo Kebbi Kastina,Ondo Ebonyi,2822.1487236333,2.189074878581589e-59,6,True
Oyo Kebbi Kastina,Kano Adamawa,2822.1487236333064,2.189074878581473e-59,6,True
Oyo Kebbi Kastina,Ebonyi Katsina,2822.148723633303,2.189074878581542e-59,6,True
Gombe Osun Yobe,Kano Kaduna,18.30054729791686,2.125968308868868e-08,3,True
Gombe Osun Yobe,Kaduna Kano,164124.02509949237,2.492764659084357e-109,1,True
Gombe Osun Yobe,Adamawa Bauchi Borno,3674.109706489959,1.4075763445475206e-57,1,True
Gombe Osun Yobe,Nil,3715.0288728337123,9.987481656144276e-58,1,True
Gombe Osun Yobe,Adamawa Kano Osun,2643.0741891656107,3.186451175420458e-59,2,True
Gombe Osun Yobe,Crossriver Boron,228.04310667139166,9.180572936635936e-29,2,True
Gombe Osun Yobe,Ondo,89.62672090872655,4.8797026917171844e-24,5,True
Gombe Osun Yobe,Bayelsa,205.64052298385573,1.7451692218670384e-32,6,True
Borno Gombe Kaduna,Kano Kaduna,18.30054729791686,2.125968308868868e-08,3,True
Borno Gombe Kaduna,Kaduna Kano,164124.0250994923,2.492764659084455e-109,1,True
Borno Gombe Kaduna,Adamawa Bauchi Borno,3674.1097064899604,1.4075763445474928e-57,1,True
Borno Gombe Kaduna,Nil,3715.0288728337127,9.987481656144276e-58,1,True
Borno Gombe Kaduna,Adamawa Kano Osun,2643.0741891656107,3.186451175420458e-59,2,True
Borno Gombe Kaduna,Crossriver Boron,228.04310667139166,9.180572936635936e-29,2,True
Borno Gombe Kaduna,Ondo,89.62672090872661,4.8797026917171366e-24,5,True
Borno Gombe Kaduna,Bayelsa,205.64052298385582,1.745169221867022e-32,6,True
Nil,Kano Kaduna,27.539413038051013,3.569320628722907e-09,2,True
Nil,Adamawa Bauchi Borno,3.186903941006082,0.02014659176237429,4,True
Nil,Adamawa Kano Osun,2167.5559990635497,1.6247538271572292e-50,1,True
Nil,Crossriver Boron,412.0425043911301,2.469336975352728e-29,1,True
Nil,Kano Kastina Yobe,1769.9925170886181,4.523938076864101e-54,2,True
Nil,Borno Yobe Kano,1769.9925170886177,4.523938076864153e-54,2,True
Nil,Crossriver Lagos Oyo,1769.9925170886174,4.523938076864153e-54,2,True
Nil,Ebonyi ,1126.9979668070507,1.095866363461237e-50,3,True
Nil,Cross River Bayelsa,1126.9979668070503,1.0958663634612587e-50,3,True
Nil,Ondo,106.82244819497627,5.585751452087114e-25,4,True
Nil,Bayelsa,127.80117187562448,8.826649789426479e-28,6,True
Nil,Kano Crossriver,801.2395803071611,2.299675785484357e-47,4,True
Nil,Ondo Ebonyi,605.7750352251279,3.910959820071784e-44,5,True
Nil,Kano Adamawa,605.7750352251278,3.910959820071784e-44,5,True
Nil,Ebonyi Katsina,605.775035225127,3.910959820071938e-44,5,True
Nil,Ogbia Yenogog,475.48426770533325,5.584173139982525e-41,6,True
Nil,Katsina,475.4842677053332,5.584173139982557e-41,6,True
Adamawa Kano Osun,Kano Kaduna,9.242810936281325,0.0034607355244557583,1,True
Adamawa Kano Osun,Adamawa Bauchi Borno,5.57952231423107,0.0007813971105353885,4,True
Adamawa Kano Osun,Kano Kastina Yobe,5549.544,3.8336882045200715e-63,1,True
Adamawa Kano Osun,Borno Yobe Kano,5549.5440000000035,3.8336882045199954e-63,1,True
Adamawa Kano Osun,Crossriver Lagos Oyo,5549.544,3.8336882045200715e-63,1,True
Adamawa Kano Osun,Ebonyi ,2643.0897901938333,3.185893307426208e-59,2,True
Adamawa Kano Osun,Cross River Bayelsa,2643.0897901938347,3.1858933074261683e-59,2,True
Adamawa Kano Osun,Ondo,147.10047235821986,8.3946608301936e-27,3,True
Adamawa Kano Osun,Bayelsa,101.35946396419698,1.549700673777296e-25,6,True
Adamawa Kano Osun,Kano Crossriver,1674.3130303213452,1.6166839532957107e-55,3,True
Adamawa Kano Osun,Ondo Ebonyi,1189.9593170014402,6.163086257528213e-52,4,True
Adamawa Kano Osun,Kano Adamawa,1189.9593170014398,6.1630862575282465e-52,4,True
Adamawa Kano Osun,Ebonyi Katsina,1189.959317001437,6.16308625752864e-52,4,True
Adamawa Kano Osun,Ogbia Yenogog,899.3782962688107,1.9015879246503837e-48,5,True
Adamawa Kano Osun,Katsina,899.3782962688106,1.9015879246503837e-48,5,True
Adamawa Kano Osun,Adamawa Borno,705.6344045451085,4.934307065360312e-45,6,True
Adamawa Kano Osun,Borno Adamawa Kastina,704.4322846727273,5.1378654878268006e-45,6,True
Crossriver Boron,Kano Kaduna,7.86298814079489,0.0067285584200503365,1,True
Crossriver Boron,Kano Kastina Yobe,479.01856325492696,3.8395836360354576e-31,1,True
Crossriver Boron,Borno Yobe Kano,479.0185632549271,3.8395836360354195e-31,1,True
Crossriver Boron,Crossriver Lagos Oyo,479.0185632549269,3.8395836360354576e-31,1,True
Crossriver Boron,Ebonyi ,228.06631220895707,9.155839457651395e-29,2,True
Crossriver Boron,Cross River Bayelsa,228.06631220895716,9.155839457651342e-29,2,True
Crossriver Boron,Ondo,70.11897608242067,4.0342906145456533e-19,3,True
Crossriver Boron,Bayelsa,37.263734097103395,1.9344705088085834e-16,6,True
Crossriver Boron,Kano Crossriver,144.42016311863264,1.3332732797366575e-26,3,True
Crossriver Boron,Ondo Ebonyi,102.60100552872645,1.4586462653064143e-24,4,True
Crossriver Boron,Kano Adamawa,102.60100552872649,1.4586462653063996e-24,4,True
Crossriver Boron,Ebonyi Katsina,102.60100552872633,1.4586462653064517e-24,4,True
Crossriver Boron,Ogbia Yenogog,77.51309829518283,1.291693336135203e-22,5,True
Crossriver Boron,Katsina,77.51309829518281,1.291693336135203e-22,5,True
Crossriver Boron,Adamawa Borno,60.79128412626771,9.603466616524718e-21,6,True
Crossriver Boron,Borno Adamawa Kastina,60.79880623962697,9.578561570579531e-21,6,True
Crossriver Boron,Brono Crossriver Lagos,7.501742707708855,0.008005823668412628,1,True
Crossriver Boron,Enugu,3.567346172839348,0.03436587612290683,2,True
Kano Kastina Yobe,Kano Kaduna,9.36130567243867,0.003271824621074262,1,True
Kano Kastina Yobe,Kaduna Kano,49539.88201837723,2.623978897240811e-97,3,True
Kano Kastina Yobe,Adamawa Bauchi Borno,12.331379828135525,3.4174752021778673e-07,4,True
Kano Kastina Yobe,Ondo,262.7018583702813,2.0935013629431555e-30,2,True
Kano Kastina Yobe,Bayelsa,257.1991304906203,9.880710418229998e-35,6,True
Kano Kastina Yobe,Borno Adamawa Kastina,213677.37650375237,1.8681707746855587e-104,6,True
Bayelsa Edo Kano,Cross River,16.021633250723642,2.6593581266470627e-06,2,True
Bayelsa Edo Kano,Bauchi Borno Kastina,4.6346233198044375,0.005723488373675196,3,True
Bayelsa Edo Kano,Bayelsa,5.5986269262136075,0.005897123561459831,2,True
Bayelsa Edo Kano,Borno Adamawa Kastina,4.478845006684766,0.03827414527275424,1,True
Cross River Bayelsa,Kaduna Kano,20887.385532202865,3.195320453733068e-80,6,True
Cross River Bayelsa,Adamawa Bauchi Borno,12.330992591676987,3.418806663299131e-07,4,True
Cross River Bayelsa,Ondo,485.2688227657744,2.6737403782813397e-31,1,True
Cross River Bayelsa,Bayelsa,296.40578247905313,3.638972169412317e-36,6,True
Ondo,Cross River,3.8713771249440647,0.003133706723227322,6,True
Ondo,Ogun,3.3933291135939294,0.04016484626161545,2,True
Ondo,Bayelsa Edo Kano,229.52168297539836,3.387225930824572e-33,4,True
Ondo,Bayelsa,10.482595666471813,0.0019237433250393354,1,True
Ondo,Kano Crossriver,7.702367405141956,0.0072506350651185296,1,True
Ondo,Ondo Ebonyi,488.00666463111133,2.284757079174685e-31,1,True
Ondo,Kano Adamawa,488.0066646311113,2.284757079174685e-31,1,True
Ondo,Ebonyi Katsina,488.00666463111116,2.284757079174708e-31,1,True
Ondo,Ogbia Yenogog,500.5457585948027,3.7320910719225453e-38,2,True
Ondo,Katsina,500.5457585948026,3.732091071922573e-38,2,True
Ondo,Adamawa Borno,323.1299242555229,9.853341964410354e-36,3,True
Ondo,Borno Adamawa Kastina,294.0217745255369,1.2388145071674203e-34,3,True
Ondo,Adamawa State,173.4198857911705,9.351204450820522e-31,5,True
Ondo,Kano Oyo Osogbo,136.0149676082666,2.17100772201532e-28,6,True
Bayelsa,Ekiti,3.2469734877089116,0.018516478527632527,4,True
Bayelsa,Cross River,3.0226657936999706,0.013754184619051245,6,True
Bayelsa,Bayelsa Kano,4.253373319830713,0.001636165820300021,6,True
Bayelsa,Uyo Delta,5.5240711129377145,0.0062799432397275205,2,True
Bayelsa,Lagos Abuja Rivers,5.52407111293772,0.0062799432397275,2,True
Bayelsa,Jos Abuja Lagos,5.524071112937718,0.0062799432397275,2,True
Bayelsa,Adamawa Yola,3.2527215284576347,0.01836767860186029,4,True
Bayelsa,Gombe Lagos,3.2527215284576,0.01836767860186115,4,True
Bayelsa,Osun Ikere,2.485618789517345,0.04332647814598019,5,True
Bayelsa,Ilorin Osun,2.4856187895173227,0.043326478145981534,5,True
Bayelsa,Kano Katsina Kogi,2.4856187895173303,0.04332647814598107,5,True
Bayelsa,Lagos Oyo Ibadan,2.485618789517345,0.04332647814598019,5,True
Bayelsa,Kano Lagos,2.485618789517309,0.04332647814598251,5,True
Bayelsa,Ekiti ,2.4856187895173405,0.043326478145980445,5,True
Kano Crossriver,Cross River,4.2832571366458305,0.0015558021194940408,6,True
Kano Crossriver,Ogun,3.703191717809163,0.030444350729516827,2,True
Kano Crossriver,Kaduna Kano,20887.72704468889,3.1940673707496338e-80,6,True
Kano Crossriver,Ondo,5.764562622607818,0.01931678583308266,1,True
Kano Crossriver,Bayelsa,5.034207119076171,0.028374902632551654,1,True
Ondo Ebonyi,Cross River,5.466837442784632,0.0004204166212285441,5,True
Ondo Ebonyi,Ogun,7.790239481355267,0.006943798389012304,1,True
Ondo Ebonyi,Kaduna Kano,20888.0691046153,3.192812792199215e-80,6,True
Kano Adamawa,Cross River,5.46683744278463,0.00042041662122854577,5,True
Kano Adamawa,Ogun,7.790239481355267,0.006943798389012304,1,True
Kano Adamawa,Kaduna Kano,20888.069104615315,3.192812792199172e-80,6,True
Ebonyi Katsina,Cross River,5.466837442784634,0.00042041662122854247,5,True
Ebonyi Katsina,Ogun,7.790239481355267,0.006943798389012304,1,True
Ebonyi Katsina,Kaduna Kano,20888.069104615326,3.192812792199118e-80,6,True
Ogbia Yenogog,Cross River,7.244374907697768,9.570700192283029e-05,4,True
Ogbia Yenogog,Bauchi Borno Kastina,2.721531179677321,0.029632314702890444,5,True
Ogbia Yenogog,Bayelsa,2.5507405735045823,0.04944966907246282,4,True
Katsina,Cross River,7.244374907697775,9.570700192282947e-05,4,True
Katsina,Bauchi Borno Kastina,2.7215311796773247,0.02963231470289026,5,True
Katsina,Bayelsa,2.5507405735045823,0.04944966907246282,4,True
Adamawa Borno,Cross River,10.178471523210343,1.820467656741882e-05,3,True
Adamawa Borno,Bauchi Borno Kastina,3.5550308846388305,0.01203308362833071,4,True
Adamawa Borno,Bayelsa,3.265587339303216,0.01803900050892878,4,True
Borno Adamawa Kastina,Cross River,9.398210296102995,3.848423742419792e-05,3,True
Borno Adamawa Kastina,Bauchi Borno Kastina,3.1732793710419,0.020536128360539897,4,True
Borno Adamawa Kastina,Bayelsa,3.4732411609831146,0.01348790639213482,4,True
Adamawa State,Cross River,33.69112466664944,2.2767013617543515e-07,1,True
Adamawa State,Bauchi Borno Kastina,7.314703001823802,0.0014362761954579244,2,True
Adamawa State,Lagos Gombe Kogi,5.033090660807095,0.00045024575318106965,6,True
Adamawa State,Bayelsa,11.585691632378676,0.0011603751002210458,1,True
Kano Oyo Osogbo,Bauchi Borno Kastina,15.319454389979342,0.0002254350124127857,1,True
Kano Oyo Osogbo,Lagos Gombe Kogi,6.425653299642161,0.00010612801109020749,5,True
Bayelsa Kano,Lagos Gombe Kogi,8.265455780178861,2.8220271163626788e-05,4,True
Uyo Delta,Lagos Gombe Kogi,11.642557551990917,4.6898697911964735e-06,3,True
Lagos Abuja Rivers,Lagos Gombe Kogi,11.642557551990917,4.6898697911964735e-06,3,True
Jos Abuja Lagos,Lagos Gombe Kogi,11.642557551990917,4.6898697911964735e-06,3,True
Adamawa Yola,Lagos Gombe Kogi,18.403181156147504,5.853565501053623e-07,2,True
Adamawa Yola,Lagos Kano,2816.4425068540304,2.297694615657308e-59,6,True
Ekiti Oyo,Delta Kaduna Borno,282.59387178275654,6.562419529561215e-36,5,True
Ekiti Oyo,Kano Zamfara,10.000137567011308,3.950519648057568e-06,4,True
Ekiti Oyo,Yobe Zamfara,6.67290944519882,7.514929995244763e-05,5,True
Ekiti Oyo,Lagos Kano,22140.512431641546,5.862580082305253e-82,1,True
Ekiti Oyo,Osun Oyo Yobe,52021.57124123964,6.616408771520157e-98,2,True
Akure Jos,Delta Kaduna Borno,282.59387178275654,6.562419529561215e-36,5,True
Akure Jos,Kano Zamfara,10.000137567011308,3.950519648057568e-06,4,True
Akure Jos,Yobe Zamfara,6.672909445198824,7.514929995244698e-05,5,True
Akure Jos,Lagos Kano,22140.512431641546,5.862580082305253e-82,1,True
Akure Jos,Osun Oyo Yobe,52021.571241239646,6.616408771520157e-98,2,True
Kebbi Bayelsa,Delta Kaduna Borno,282.59387178275654,6.562419529561215e-36,5,True
Kebbi Bayelsa,Kano Zamfara,10.000137567011304,3.9505196480575845e-06,4,True
Kebbi Bayelsa,Yobe Zamfara,6.672909445198824,7.514929995244698e-05,5,True
Kebbi Bayelsa,Lagos Kano,22140.51243164154,5.862580082305253e-82,1,True
Kebbi Bayelsa,Osun Oyo Yobe,52021.571241239646,6.616408771520157e-98,2,True
Abuja Lagos Ondo,Delta Kaduna Borno,282.59387178275654,6.562419529561215e-36,5,True
Abuja Lagos Ondo,Kano Zamfara,10.000137567011308,3.950519648057568e-06,4,True
Abuja Lagos Ondo,Yobe Zamfara,6.67290944519882,7.514929995244763e-05,5,True
Abuja Lagos Ondo,Lagos Kano,22140.512431641546,5.862580082305253e-82,1,True
Abuja Lagos Ondo,Osun Oyo Yobe,52021.57124123964,6.616408771520157e-98,2,True
Gombe Damaturu,Delta Kaduna Borno,282.59387178275654,6.562419529561215e-36,5,True
Gombe Damaturu,Kano Zamfara,10.000137567011304,3.9505196480575845e-06,4,True
Gombe Damaturu,Yobe Zamfara,6.672909445198824,7.514929995244698e-05,5,True
Gombe Damaturu,Lagos Kano,22140.51243164154,5.862580082305253e-82,1,True
Gombe Damaturu,Osun Oyo Yobe,52021.571241239646,6.616408771520157e-98,2,True
Kano Lagos,Delta Kaduna Borno,4.07077991491298,0.002229111913208618,6,True
Kano Lagos,Lagos Gombe Kogi,38.69424148661986,4.461451595333559e-08,1,True
Kano Lagos,Lagos Kano,3589.1679262982443,1.1247562789204299e-63,5,True
Kano Lagos,Osun Oyo Yobe,13895.297193774339,5.632948353664398e-76,6,True
Ekiti ,Delta Kaduna Borno,4.070779914912978,0.0022291119132086265,6,True
Ekiti ,Lagos Gombe Kogi,38.69424148661986,4.461451595333559e-08,1,True
Ekiti ,Lagos Kano,3589.1679262982457,1.1247562789204078e-63,5,True
Ekiti ,Osun Oyo Yobe,13895.297193774342,5.632948353664355e-76,6,True
Ebonyi Osun,Delta Kaduna Borno,7.606768358693753,9.093909372791503e-06,6,True
Ebonyi Osun,Lagos Kano,4748.422027423638,4.6223129863620934e-68,4,True
Ebonyi Osun,Osun Oyo Yobe,17707.127674785166,2.524009087198396e-81,5,True
Abia Eboniyi Ekiti,Delta Kaduna Borno,219.2341870745422,3.988521182974091e-33,6,True
Abia Eboniyi Ekiti,Kano Zamfara,7.54743399781563,2.2876987288585147e-05,5,True
Abia Eboniyi Ekiti,Yobe Zamfara,5.234723177565836,0.0003251695678300657,6,True
Abia Eboniyi Ekiti,Lagos Kano,10545.542127757595,3.842009670173588e-77,2,True
Abia Eboniyi Ekiti,Osun Oyo Yobe,32957.1998042542,2.8917808537915107e-92,3,True
Bayelsa Borno,Lagos,1667.9819911472532,6.303610339792294e-54,6,True
Bayelsa Borno,Borno Kaduna Oyo,13.662944166632654,5.60784123388075e-09,6,True
Bayelsa Borno,Delta Kaduna Borno,43.96344020023278,2.244052201153613e-16,4,True
Bayelsa Borno,Kano Zamfara,14.09031724756191,5.530303448869112e-07,3,True
Bayelsa Borno,Yobe Zamfara,8.83361937940744,1.4606060158013996e-05,4,True
Bayelsa Borno,Osun Oyo Yobe,109216.74855016958,9.244746402551913e-104,1,True
Lagos Kano,Lagos,997.7753200856102,1.3163209354694055e-48,6,True
Lagos Kano,Borno Kaduna Oyo,13.491074705496612,6.72979255273072e-09,6,True
Lagos Kano,Delta Kaduna Borno,42.56084832506766,4.341118050528795e-16,4,True
Lagos Kano,Kano Zamfara,13.967518063725969,6.134169065701045e-07,3,True
Lagos Kano,Yobe Zamfara,8.780018482637873,1.5532694938024724e-05,4,True
Lagos Kano,Osun Oyo Yobe,18182.979362521433,2.842729574744001e-79,1,True
Lagos Kano,Lagos Ondo,22140.555840000005,5.862219041545029e-82,1,True
Lagos Kano,Bayelsa Kano Kabbi,10545.543442417125,3.841995342043174e-77,2,True
Lagos Kano,Kano Kogi,6680.6858173924575,1.5376459163419915e-72,3,True
Lagos Kano,Nasarawa Kaduna,4125.44096851999,2.0360685969865015e-66,4,True
Lagos Kano,Kano Kabbi,6680.685817392458,1.5376459163419915e-72,3,True
Osun Oyo Yobe,Lagos,1854.323218660801,5.024956506789471e-55,6,True
Osun Oyo Yobe,Borno Kaduna Oyo,17.36321502938205,5.266220292581123e-10,5,True
Osun Oyo Yobe,Delta Kaduna Borno,64.38154131548052,2.663870971070847e-18,3,True
Osun Oyo Yobe,Kano Zamfara,22.214663712939107,6.023696511905422e-08,2,True
Osun Oyo Yobe,Yobe Zamfara,12.390148924257517,2.4011483477889073e-06,3,True
Osun Oyo Yobe,Lagos Ibadan,13900.137922107835,5.586085203557923e-76,6,True
Osun Oyo Yobe,Oyo Osun,13899.233877386276,5.594806331080526e-76,6,True
Osun Oyo Yobe,Bayelsa Kano Kabbi,109216.7700292787,9.244689164532114e-104,1,True
Osun Oyo Yobe,Kano Kogi,52021.53736234898,6.616537965805041e-98,2,True
Osun Oyo Yobe,Nasarawa Kaduna,26736.58980804047,1.1182539588563523e-89,3,True
Osun Oyo Yobe,Kano Kabbi,52021.53736234896,6.616537965805102e-98,2,True
Osun Oyo Yobe,Kano Kebbi,13895.102694223508,5.634839842350321e-76,6,True
Osun Oyo Yobe,7 Lga,13895.102694223511,5.634839842350299e-76,6,True
Osun Oyo Yobe,Lagos Oyo Uyo,13895.10269422351,5.634839842350321e-76,6,True
Lagos Ondo,Lagos,1668.3275753003836,6.272507500242422e-54,6,True
Lagos Ondo,Borno Kaduna Oyo,17.427236938055007,4.973241686504777e-10,5,True
Lagos Ondo,Delta Kaduna Borno,64.98769640672035,2.169208637945095e-18,3,True
Lagos Ondo,Kano Zamfara,22.27347543100114,5.8236649446331456e-08,2,True
Lagos Ondo,Yobe Zamfara,12.437455556261172,2.302714905331798e-06,3,True
Lga,Lagos Ibadan,324.57812920404615,4.63079476198664e-37,4,True
Lga,Oyo Osun,190.30711434921227,3.8777711816784806e-31,4,True
Lga,Kano Kogi,76.0661721796444,8.164441513614812e-23,6,True
Lga,Nasarawa Kaduna,75.71754032017836,9.013185491177744e-23,6,True
Lga,Kano Kabbi,76.06617217964431,8.164441513614979e-23,6,True
Lga,Kano Kebbi,2157.0296743411145,7.521121236277826e-59,4,True
Lga,7 Lga,2157.02967434111,7.521121236278254e-59,4,True
Lga,Lagos Oyo Uyo,2157.029674341111,7.521121236278163e-59,4,True
Lga,Kwara Plateau,167051.4821037588,3.574443999054781e-106,5,True
Lga,Brono Crossriver Lagos,97674.09029679686,3.133361356055208e-100,5,True
Lga,Enugu,78470.30908134975,5.151892052222943e-94,6,True
Lagos Ibadan,Lga,12557.439761544207,6.386271603705955e-75,6,True
Lagos Ibadan,Oyo Osun,13262.045102743332,3.990639355347196e-78,5,True
Lagos Ibadan,Kwara Plateau,31832.298606308428,2.418712887869246e-90,4,True
Lagos Ibadan,Brono Crossriver Lagos,44517007.99216169,4.1823252643788615e-160,6,True
Oyo Osun,Lga,6809.66756909562,1.5059284528774398e-68,6,True
Oyo Osun,Lagos Ibadan,24067.892704938567,1.0115276109879261e-84,5,True
Oyo Osun,Kwara Plateau,17542.345990942173,2.3251985532454132e-83,4,True
Oyo Osun,Brono Crossriver Lagos,13527525.32724261,1.0884183478489571e-147,6,True
Bayelsa Kano Kabbi,Lagos,1671.5639534634552,5.988873564753015e-54,6,True
Bayelsa Kano Kabbi,Borno Kaduna Oyo,23.077583109866474,3.701006551575398e-11,4,True
Bayelsa Kano Kabbi,Delta Kaduna Borno,129.2609756593292,1.77973967797952e-22,2,True
Bayelsa Kano Kabbi,Kano Zamfara,46.827486136602175,3.748889175734168e-09,1,True
Bayelsa Kano Kabbi,Yobe Zamfara,19.654430913925005,2.722058011705582e-07,2,True
Bayelsa Kano Kabbi,Lga,103929.64997417436,6.073365648957146e-97,6,True
Bayelsa Kano Kabbi,Lagos Ibadan,24067.892704938535,1.011527610987966e-84,5,True
Bayelsa Kano Kabbi,Oyo Osun,13262.045102743343,3.990639355347196e-78,5,True
Kano Kogi,Lagos,1670.6717883613424,6.065702540392731e-54,6,True
Kano Kogi,Borno Kaduna Oyo,32.49880082496523,2.228760368054309e-12,3,True
Kano Kogi,Delta Kaduna Borno,24.795106255028337,1.0987218993981837e-11,4,True
Kano Kogi,Yobe Zamfara,41.321704041415806,1.9606709762761426e-08,1,True
Kano Kogi,Lga,112495.08780802238,8.54357756190372e-102,5,True
Kano Kogi,Lagos Ibadan,31831.099050037254,2.4211740432309803e-90,4,True
Kano Kogi,Oyo Osun,17541.451256211618,2.328400354073424e-83,4,True
Nasarawa Kaduna,Lagos,1638.824474106595,9.603895027925899e-54,6,True
Nasarawa Kaduna,Borno Kaduna Oyo,21.69370157412337,1.0257261510163386e-10,4,True
Nasarawa Kaduna,Delta Kaduna Borno,22.417597582207044,5.989581668062301e-11,4,True
Nasarawa Kaduna,Yobe Zamfara,32.802446669944054,3.0698872655811637e-07,1,True
Nasarawa Kaduna,Lga,115144.9250127244,4.718755801084148e-102,5,True
Nasarawa Kaduna,Lagos Ibadan,25472.956425693854,9.899028474311278e-88,4,True
Nasarawa Kaduna,Oyo Osun,14036.149544811493,9.523551363401895e-81,4,True
Kano Kabbi,Lagos,1670.671788361342,6.06570254039279e-54,6,True
Kano Kabbi,Borno Kaduna Oyo,32.49880082496523,2.228760368054309e-12,3,True
Kano Kabbi,Delta Kaduna Borno,24.795106255028323,1.0987218993981921e-11,4,True
Kano Kabbi,Yobe Zamfara,41.321704041415806,1.9606709762761426e-08,1,True
Kano Kabbi,Lga,112495.08780802238,8.54357756190372e-102,5,True
Kano Kabbi,Lagos Ibadan,31831.099050037235,2.421174043231022e-90,4,True
Kano Kabbi,Oyo Osun,17541.451256211614,2.328400354073442e-83,4,True
Kano Kebbi,Lga,2031.8357767837404,7.691579014468044e-56,2,True
Kano Kebbi,Lagos Ibadan,24067.892704938553,1.0115276109879261e-84,5,True
Kano Kebbi,Oyo Osun,13262.045102743357,3.990639355347039e-78,5,True
7 Lga,Lga,2031.83577678374,7.691579014468151e-56,2,True
7 Lga,Lagos Ibadan,24067.89270493853,1.011527610987966e-84,5,True
7 Lga,Oyo Osun,13262.045102743361,3.990639355347039e-78,5,True
Lagos Oyo Uyo,Lga,2031.8357767837404,7.691579014468044e-56,2,True
Lagos Oyo Uyo,Lagos Ibadan,24067.892704938535,1.011527610987966e-84,5,True
Lagos Oyo Uyo,Oyo Osun,13262.045102743361,3.990639355347039e-78,5,True
Kwara Plateau,Kaduna,5.028789649022783,0.009569377780998804,2,True
Kwara Plateau,Rivers,3.488466778517814,0.036988490159972465,2,True
Kwara Plateau,Crossriver Boron,7.494936793901191,0.008032848562261977,1,True
Kwara Plateau,Lga,38247.73787906933,1.5890979394247704e-86,6,True
Kwara Plateau,Lagos Ibadan,24069.39311761303,1.0099216402448811e-84,5,True
Kwara Plateau,Oyo Osun,13263.15992987741,3.9821016008091893e-78,5,True
Brono Crossriver Lagos,Oyo,3.3482327713826887,0.00776001928037635,6,True
Brono Crossriver Lagos,Yobe Zamfara,4.054364667598999,0.003565252497290281,5,True
Brono Crossriver Lagos,Lga,156.43274474054914,9.13648334952401e-30,6,True
Enugu,Oyo,34.90964846956756,6.814968757908143e-16,6,True
Enugu,Yobe Zamfara,5.368454140708088,0.0010298002354704918,4,True
Anambra Nasarawa,Rivers,27.80095531233445,6.728041054962641e-14,6,True
Anambra Nasarawa,Ogun,17.60624487023835,1.1916704557291225e-10,6,True
Anambra Nasarawa,Oyo,46.50717296463732,7.853077927505483e-18,5,True
Anambra Nasarawa,Yobe Zamfara,7.5651374775384115,0.000240884962804347,3,True
Anambra Nasarawa,Kogi Kano Adawama,2.8363973123928146,0.046028374714174064,3,True
Bauchi Borno Kano,Rivers,38.95162110231146,3.4483266452388836e-15,4,True
Bauchi Borno Kano,Ogun,41.70222868549492,2.140253544536985e-14,3,True
Bauchi Borno Kano,Oyo,66.7151198441374,5.607979435599036e-16,2,True
Plateau Jos,Rivers,38.95162110231144,3.4483266452388998e-15,4,True
Plateau Jos,Ogun,41.70222868549492,2.140253544536985e-14,3,True
Plateau Jos,Oyo,66.7151198441374,5.607979435599036e-16,2,True
Lagos Gombe Bauchi,Rivers,54.45032184441669,1.3112203880376689e-16,3,True
Lagos Gombe Bauchi,Ogun,65.8031056790679,7.451608039826987e-16,2,True
Lagos Gombe Bauchi,Oyo,152.3064586952306,1.823573636341603e-18,1,True
Kano Kastina ,Rivers,54.450321844416685,1.3112203880376785e-16,3,True
Kano Kastina ,Ogun,65.8031056790679,7.451608039826987e-16,2,True
Kano Kastina ,Oyo,152.3064586952306,1.823573636341603e-18,1,True
Jos Abia,Rivers,54.45032184441669,1.3112203880376689e-16,3,True
Jos Abia,Ogun,65.8031056790679,7.451608039826987e-16,2,True
Jos Abia,Oyo,152.3064586952306,1.823573636341603e-18,1,True
Ekiti Ondo,Rivers,87.05031751538132,2.4980571621097647e-18,2,True
Ekiti Ondo,Ogun,138.13516670176216,1.579414210330611e-17,1,True
Ekiti Ondo,Oyo,8.274885814593553,3.5942800514020486e-06,6,True
Borno Kaduna Kano,Rivers,87.05031751538132,2.4980571621097647e-18,2,True
Borno Kaduna Kano,Ogun,138.13516670176216,1.579414210330611e-17,1,True
Borno Kaduna Kano,Oyo,8.274885814593553,3.5942800514020486e-06,6,True
Gombe Bauchi,Rivers,87.05031751538132,2.4980571621097647e-18,2,True
Gombe Bauchi,Ogun,138.13516670176216,1.579414210330611e-17,1,True
Gombe Bauchi,Oyo,8.274885814593551,3.594280051402063e-06,6,True
Owo,Rivers,18.46158428393299,6.224622266128013e-05,1,True
Owo,Oyo,7.595590148152571,9.238834283890519e-06,6,True
Borno Kaduna,Rivers,18.46158428393299,6.224622266128013e-05,1,True
Borno Kaduna,Oyo,7.595590148152571,9.238834283890519e-06,6,True
