seed_run,fold_test_year,disease,disease_id,context,w_tcn,w_bilstm,w_transformer
42,2025,Mpox,5,outbreak,0.16507206857204437,0.4424174427986145,0.39251047372817993
42,2025,Yellow Fever,6,quiet,0.17840449512004852,0.43829429149627686,0.3833012580871582
42,2025,AFP,0,quiet,0.10213477909564972,0.6158327460289001,0.28203243017196655
42,2025,CSM,1,outbreak,0.12230782955884933,0.5813412070274353,0.29635098576545715
42,2025,Cholera,2,outbreak,0.10633289068937302,0.6076808571815491,0.28598618507385254
42,2025,Lassa Fever,3,outbreak,0.12915416061878204,0.5827593207359314,0.28808656334877014
42,2025,Measles,4,outbreak,0.1087283343076706,0.605121910572052,0.2861497104167938
42,2025,Mpox,5,outbreak,0.11503446102142334,0.5940737724304199,0.29089173674583435
42,2025,Yellow Fever,6,outbreak,0.12473060190677643,0.5840280055999756,0.2912414073944092
42,2025,AFP,0,quiet,0.17934326827526093,0.5388672351837158,0.28178954124450684
42,2025,CSM,1,outbreak,0.20047451555728912,0.5212681889533997,0.2782573103904724
42,2025,Cholera,2,quiet,0.18383005261421204,0.5350998044013977,0.2810700535774231
42,2025,Lassa Fever,3,outbreak,0.20751596987247467,0.5172247290611267,0.2752593159675598
42,2025,Measles,4,quiet,0.1844044178724289,0.5385171175003052,0.2770785093307495
42,2025,Mpox,5,outbreak,0.19415360689163208,0.5215767621994019,0.2842695415019989
42,2025,Yellow Fever,6,quiet,0.2085912525653839,0.5135703682899475,0.27783840894699097
42,2025,AFP,0,quiet,0.20160692930221558,0.5503280162811279,0.24806499481201172
42,2025,CSM,1,quiet,0.21463453769683838,0.5397534966468811,0.24561195075511932
42,2025,Cholera,2,quiet,0.20704123377799988,0.5427954792976379,0.2501632869243622
42,2025,Lassa Fever,3,outbreak,0.22242893278598785,0.5313616394996643,0.2462095022201538
42,2025,Measles,4,outbreak,0.2054346203804016,0.5426585078239441,0.2519068717956543
42,2025,Mpox,5,outbreak,0.21137100458145142,0.5333335399627686,0.25529545545578003
42,2025,Yellow Fever,6,quiet,0.22651056945323944,0.5231772065162659,0.2503122091293335
42,2025,AFP,0,quiet,0.22342462837696075,0.5496710538864136,0.22690433263778687
42,2025,CSM,1,quiet,0.2377079278230667,0.542525589466095,0.21976648271083832
42,2025,Cholera,2,quiet,0.23140238225460052,0.5431067943572998,0.2254907637834549
42,2025,Lassa Fever,3,outbreak,0.2419976145029068,0.5398007035255432,0.21820169687271118
42,2025,Measles,4,outbreak,0.23270179331302643,0.543429970741272,0.22386832535266876
42,2025,Mpox,5,outbreak,0.2395106554031372,0.5352790951728821,0.2252102941274643
42,2025,Yellow Fever,6,outbreak,0.24401406943798065,0.5362563133239746,0.21972954273223877
42,2025,AFP,0,quiet,0.09313008189201355,0.731065571308136,0.17580431699752808
42,2025,CSM,1,quiet,0.09071198105812073,0.7673765420913696,0.14191146194934845
42,2025,Cholera,2,outbreak,0.09423980861902237,0.7335867881774902,0.17217344045639038
42,2025,Lassa Fever,3,outbreak,0.09368576854467392,0.7600739002227783,0.14624036848545074
42,2025,Measles,4,quiet,0.09460731595754623,0.7329458594322205,0.17244680225849152
42,2025,Mpox,5,outbreak,0.09301739931106567,0.7404273748397827,0.166555255651474
42,2025,Yellow Fever,6,quiet,0.09626477211713791,0.7483167052268982,0.1554184854030609
42,2025,AFP,0,outbreak,0.1533510386943817,0.6962254643440247,0.15042349696159363
42,2025,CSM,1,quiet,0.16159018874168396,0.7155709266662598,0.12283890694379807
42,2025,Cholera,2,outbreak,0.15745587646961212,0.6955966353416443,0.1469474732875824
42,2025,Lassa Fever,3,outbreak,0.16851234436035156,0.7073006629943848,0.1241869330406189
42,2025,Measles,4,quiet,0.1587463617324829,0.6952663660049438,0.14598725736141205
42,2025,Mpox,5,outbreak,0.15968525409698486,0.7028830051422119,0.1374317854642868
42,2025,Yellow Fever,6,outbreak,0.1692790985107422,0.6959720253944397,0.13474887609481812
42,2025,AFP,0,outbreak,0.22743719816207886,0.5751343369483948,0.19742843508720398
42,2025,CSM,1,quiet,0.2510579228401184,0.5705755352973938,0.17836660146713257
42,2025,Cholera,2,outbreak,0.23653843998908997,0.5619626641273499,0.2014988511800766
42,2025,Lassa Fever,3,outbreak,0.264663964509964,0.5565847158432007,0.17875130474567413
42,2025,Measles,4,quiet,0.2373434454202652,0.5690762400627136,0.19358038902282715
42,2025,Mpox,5,outbreak,0.24398958683013916,0.5665536522865295,0.1894567906856537
42,2025,Yellow Fever,6,outbreak,0.2625494599342346,0.5480257272720337,0.18942487239837646
42,2025,AFP,0,outbreak,0.09865335375070572,0.6096036434173584,0.2917429506778717
42,2025,CSM,1,quiet,0.10582225024700165,0.6117006540298462,0.28247711062431335
42,2025,Cholera,2,outbreak,0.09896332770586014,0.616005003452301,0.2850317358970642
42,2025,Lassa Fever,3,outbreak,0.10815761238336563,0.6159924864768982,0.27584993839263916
42,2025,Measles,4,quiet,0.10083035379648209,0.6138243079185486,0.28534528613090515
42,2025,Mpox,5,outbreak,0.10387278348207474,0.6062000393867493,0.28992709517478943
42,2025,Yellow Fever,6,outbreak,0.10937580466270447,0.6111286878585815,0.279495507478714
42,2025,AFP,0,quiet,0.10715065896511078,0.563459038734436,0.329390287399292
42,2025,CSM,1,quiet,0.11501164734363556,0.5703060626983643,0.3146822154521942
42,2025,Cholera,2,outbreak,0.106410913169384,0.5700265169143677,0.3235625624656677
42,2025,Lassa Fever,3,outbreak,0.1176813468337059,0.5769407153129578,0.3053779602050781
42,2025,Measles,4,quiet,0.10996557027101517,0.5657271146774292,0.32430729269981384
42,2025,Mpox,5,outbreak,0.11330391466617584,0.5613554120063782,0.3253406286239624
42,2025,Yellow Fever,6,quiet,0.12001202255487442,0.5688081979751587,0.3111797869205475
42,2025,AFP,0,outbreak,0.1445702314376831,0.48983123898506165,0.36559855937957764
42,2025,CSM,1,quiet,0.15542834997177124,0.49378660321235657,0.35078495740890503
42,2025,Cholera,2,outbreak,0.1448986977338791,0.49623802304267883,0.35886329412460327
42,2025,Lassa Fever,3,quiet,0.16342079639434814,0.4975411891937256,0.33903801441192627
42,2025,Measles,4,quiet,0.14900214970111847,0.491376131772995,0.3596217632293701
42,2025,Mpox,5,outbreak,0.15343880653381348,0.4870477318763733,0.359513521194458
42,2025,Yellow Fever,6,quiet,0.1609361469745636,0.4941633641719818,0.344900518655777
42,2025,AFP,0,outbreak,0.08088838309049606,0.6488905549049377,0.2702210247516632
42,2025,CSM,1,quiet,0.09564371407032013,0.6190053224563599,0.2853509485721588
42,2025,Cholera,2,outbreak,0.08358754217624664,0.6447698473930359,0.2716425657272339
42,2025,Lassa Fever,3,quiet,0.10175076127052307,0.6223064661026001,0.27594277262687683
42,2025,Measles,4,quiet,0.08572235703468323,0.6405194401741028,0.273758202791214
42,2025,Mpox,5,outbreak,0.0894462838768959,0.6342940926551819,0.2762596309185028
42,2025,Yellow Fever,6,quiet,0.10001224279403687,0.6188989877700806,0.2810887098312378
42,2025,AFP,0,outbreak,0.073348768055439,0.6748128533363342,0.251838356256485
42,2025,CSM,1,quiet,0.08013061434030533,0.6649740934371948,0.25489526987075806
42,2025,Cholera,2,outbreak,0.0733947902917862,0.6731623411178589,0.25344282388687134
42,2025,Lassa Fever,3,quiet,0.08268572390079498,0.6673814058303833,0.2499328851699829
42,2025,Measles,4,quiet,0.07677621394395828,0.667415201663971,0.255808562040329
42,2025,Mpox,5,outbreak,0.07872475683689117,0.6640392541885376,0.2572360038757324
42,2025,Yellow Fever,6,quiet,0.082600437104702,0.6657401323318481,0.25165942311286926
42,2025,AFP,0,outbreak,0.09171993285417557,0.6412665247917175,0.2670135796070099
42,2025,CSM,1,quiet,0.10133618116378784,0.6493887901306152,0.2492751181125641
42,2025,Cholera,2,outbreak,0.09618306159973145,0.6359148025512695,0.26790207624435425
42,2025,Lassa Fever,3,quiet,0.10610899329185486,0.6457825899124146,0.24810844659805298
42,2025,Measles,4,quiet,0.09786122292280197,0.629814624786377,0.27232420444488525
42,2025,Mpox,5,outbreak,0.10229242593050003,0.6278268694877625,0.2698807716369629
42,2025,Yellow Fever,6,quiet,0.10428141802549362,0.6414949893951416,0.2542235851287842
42,2025,AFP,0,quiet,0.06387276947498322,0.7030068635940552,0.2331203669309616
42,2025,CSM,1,quiet,0.06783011555671692,0.6989147067070007,0.23325514793395996
42,2025,Cholera,2,outbreak,0.0640997365117073,0.7046292424201965,0.23127104341983795
42,2025,Lassa Fever,3,outbreak,0.07187428325414658,0.7027670741081238,0.22535869479179382
42,2025,Measles,4,quiet,0.06544633954763412,0.7016238570213318,0.2329297810792923
42,2025,Mpox,5,outbreak,0.06786257773637772,0.6974429488182068,0.23469451069831848
42,2025,Yellow Fever,6,quiet,0.0704159140586853,0.7011021375656128,0.2284819632768631
42,2025,AFP,0,quiet,0.062242671847343445,0.6942718625068665,0.2434854954481125
42,2025,CSM,1,quiet,0.07320641726255417,0.6726627945899963,0.2541307806968689
42,2025,Cholera,2,outbreak,0.0637667328119278,0.692176103591919,0.24405713379383087
42,2025,Lassa Fever,3,outbreak,0.07801005244255066,0.6764770746231079,0.24551290273666382
42,2025,Measles,4,quiet,0.06611622869968414,0.6865893006324768,0.24729439616203308
42,2025,Mpox,5,outbreak,0.06900134682655334,0.6797542572021484,0.2512443959712982
42,2025,Yellow Fever,6,quiet,0.076812244951725,0.6744750738143921,0.24871274828910828
42,2025,AFP,0,quiet,0.06831741333007812,0.7033660411834717,0.22831659018993378
42,2025,CSM,1,quiet,0.07413703203201294,0.7034351825714111,0.2224278301000595
42,2025,Cholera,2,outbreak,0.06900472193956375,0.7083490490913391,0.22264620661735535
42,2025,Lassa Fever,3,outbreak,0.07688270509243011,0.7075833082199097,0.2155340313911438
42,2025,Measles,4,quiet,0.06981314718723297,0.7032501101493835,0.2269366830587387
42,2025,Mpox,5,outbreak,0.07196105271577835,0.7014695405960083,0.22656933963298798
42,2025,Yellow Fever,6,quiet,0.07582596689462662,0.705826997756958,0.21834702789783478
42,2025,AFP,0,quiet,0.08742877840995789,0.6638981103897095,0.24867314100265503
42,2025,CSM,1,quiet,0.09456465393304825,0.6660129427909851,0.23942238092422485
42,2025,Cholera,2,outbreak,0.08830171078443527,0.669189989566803,0.24250838160514832
42,2025,Lassa Fever,3,outbreak,0.09661998599767685,0.6772481799125671,0.2261318564414978
42,2025,Measles,4,quiet,0.08979374915361404,0.6628924012184143,0.24731390178203583
42,2025,Mpox,5,outbreak,0.0913674384355545,0.6623315811157227,0.24630099534988403
42,2025,Yellow Fever,6,quiet,0.09745632112026215,0.6721000671386719,0.2304435670375824
42,2025,AFP,0,quiet,0.09515467286109924,0.734595537185669,0.17024976015090942
42,2025,CSM,1,quiet,0.10825038701295853,0.7226244211196899,0.16912519931793213
42,2025,Cholera,2,quiet,0.09895839542150497,0.7302128076553345,0.17082874476909637
42,2025,Lassa Fever,3,outbreak,0.11276090145111084,0.7239586710929871,0.1632804572582245
42,2025,Measles,4,quiet,0.0999569520354271,0.7285777926445007,0.171465203166008
42,2025,Mpox,5,outbreak,0.10474688559770584,0.7192611694335938,0.17599190771579742
42,2025,Yellow Fever,6,quiet,0.11320328712463379,0.7196399569511414,0.16715672612190247
42,2025,AFP,0,outbreak,0.1018940731883049,0.7793181538581848,0.11878779530525208
42,2025,CSM,1,quiet,0.11879117786884308,0.7720529437065125,0.1091558113694191
42,2025,Cholera,2,outbreak,0.10711278021335602,0.7753002047538757,0.11758701503276825
42,2025,Lassa Fever,3,outbreak,0.1241428330540657,0.7664864659309387,0.10937075316905975
42,2025,Measles,4,quiet,0.10809965431690216,0.7774050831794739,0.11449525505304337
42,2025,Mpox,5,outbreak,0.11183450371026993,0.7719762921333313,0.11618919670581818
42,2025,Yellow Fever,6,quiet,0.13314469158649445,0.7510011196136475,0.11585419625043869
42,2025,AFP,0,outbreak,0.10949598997831345,0.7912924885749817,0.09921150654554367
42,2025,CSM,1,outbreak,0.14144037663936615,0.7669051289558411,0.0916544646024704
42,2025,Cholera,2,outbreak,0.12082478404045105,0.780106246471405,0.0990690290927887
42,2025,Lassa Fever,3,outbreak,0.14920346438884735,0.7568389773368835,0.09395752102136612
42,2025,Measles,4,quiet,0.12031412869691849,0.7841100096702576,0.09557583928108215
42,2025,Mpox,5,outbreak,0.12942181527614594,0.772171676158905,0.098406583070755
42,2025,Yellow Fever,6,outbreak,0.15259180963039398,0.7523800730705261,0.09502806514501572
42,2025,AFP,0,outbreak,0.13193412125110626,0.626329779624939,0.2417360544204712
42,2025,CSM,1,quiet,0.16066357493400574,0.6325836181640625,0.20675282180309296
42,2025,Cholera,2,outbreak,0.13839322328567505,0.6190498471260071,0.24255694448947906
42,2025,Lassa Fever,3,outbreak,0.17586982250213623,0.6262145042419434,0.19791564345359802
42,2025,Measles,4,quiet,0.1397138088941574,0.6233097910881042,0.23697641491889954
42,2025,Mpox,5,outbreak,0.14126130938529968,0.6353027820587158,0.2234359234571457
42,2025,Yellow Fever,6,outbreak,0.17137670516967773,0.6132153272628784,0.21540796756744385
42,2025,AFP,0,outbreak,0.08887231349945068,0.6721461415290833,0.23898150026798248
42,2025,CSM,1,quiet,0.09892870485782623,0.698959469795227,0.20211191475391388
42,2025,Cholera,2,outbreak,0.08949799835681915,0.6738269925117493,0.23667505383491516
42,2025,Lassa Fever,3,outbreak,0.10610514134168625,0.6965728402137756,0.1973220258951187
42,2025,Measles,4,quiet,0.09128203243017197,0.6771479249000549,0.2315700501203537
42,2025,Mpox,5,outbreak,0.08826196193695068,0.6931405663490295,0.21859753131866455
42,2025,Yellow Fever,6,outbreak,0.10741793364286423,0.6776071190834045,0.21497493982315063
42,2025,AFP,0,outbreak,0.08901773393154144,0.647554874420166,0.2634273171424866
42,2025,CSM,1,quiet,0.09846559166908264,0.6759829521179199,0.22555144131183624
42,2025,Cholera,2,outbreak,0.09049990028142929,0.6474542021751404,0.2620459198951721
42,2025,Lassa Fever,3,quiet,0.1067538931965828,0.6736161708831787,0.2196299284696579
42,2025,Measles,4,quiet,0.092364601790905,0.651073157787323,0.2565622627735138
42,2025,Mpox,5,outbreak,0.0894923135638237,0.6678200364112854,0.24268768727779388
42,2025,Yellow Fever,6,outbreak,0.10886796563863754,0.6525699496269226,0.23856201767921448
42,2025,AFP,0,outbreak,0.08237747102975845,0.6351332664489746,0.28248918056488037
42,2025,CSM,1,quiet,0.09473294019699097,0.6665036082267761,0.23876337707042694
42,2025,Cholera,2,outbreak,0.08550827205181122,0.6358836889266968,0.278608113527298
42,2025,Lassa Fever,3,quiet,0.10504767298698425,0.6618604063987732,0.23309193551540375
42,2025,Measles,4,quiet,0.08810172975063324,0.6376968026161194,0.27420148253440857
42,2025,Mpox,5,outbreak,0.08699710667133331,0.652479887008667,0.26052308082580566
42,2025,Yellow Fever,6,quiet,0.10432383418083191,0.6438246369361877,0.2518515884876251
42,2025,AFP,0,outbreak,0.12542444467544556,0.6547682285308838,0.21980728209018707
42,2025,CSM,1,quiet,0.1293194442987442,0.6797382831573486,0.19094225764274597
42,2025,Cholera,2,outbreak,0.12784352898597717,0.6515527963638306,0.22060364484786987
42,2025,Lassa Fever,3,quiet,0.13844379782676697,0.6645457148551941,0.19701047241687775
42,2025,Measles,4,quiet,0.1295931488275528,0.6537861227989197,0.21662066876888275
42,2025,Mpox,5,outbreak,0.13002797961235046,0.6596349477767944,0.2103370875120163
42,2025,Yellow Fever,6,quiet,0.14268359541893005,0.6492531299591064,0.2080632895231247
42,2025,AFP,0,outbreak,0.13672544062137604,0.6701184511184692,0.19315609335899353
42,2025,CSM,1,quiet,0.1471453309059143,0.6779767870903015,0.17487794160842896
42,2025,Cholera,2,outbreak,0.1403166502714157,0.66385817527771,0.19582512974739075
42,2025,Lassa Fever,3,outbreak,0.15668217837810516,0.6641437411308289,0.17917415499687195
42,2025,Measles,4,quiet,0.14140301942825317,0.6659124493598938,0.19268456101417542
42,2025,Mpox,5,outbreak,0.14575235545635223,0.6619623899459839,0.19228525459766388
42,2025,Yellow Fever,6,quiet,0.16185389459133148,0.6473867297172546,0.19075936079025269
42,2025,AFP,0,outbreak,0.13831274211406708,0.6645228862762451,0.1971643567085266
42,2025,CSM,1,quiet,0.15094847977161407,0.6728724241256714,0.17617909610271454
42,2025,Cholera,2,outbreak,0.14192447066307068,0.6582165360450745,0.19985894858837128
42,2025,Lassa Fever,3,outbreak,0.15713100135326385,0.6635753512382507,0.17929373681545258
42,2025,Measles,4,quiet,0.1430332511663437,0.6602994203567505,0.1966673731803894
42,2025,Mpox,5,outbreak,0.14671874046325684,0.6580192446708679,0.19526199996471405
42,2025,Yellow Fever,6,outbreak,0.1588709056377411,0.6514785885810852,0.1896505206823349
42,2025,AFP,0,outbreak,0.10584528744220734,0.7340872287750244,0.16006746888160706
42,2025,CSM,1,quiet,0.1278177946805954,0.7270838022232056,0.14509840309619904
42,2025,Cholera,2,outbreak,0.11129635572433472,0.7255893349647522,0.16311430931091309
42,2025,Lassa Fever,3,quiet,0.13373596966266632,0.7225213050842285,0.14374275505542755
42,2025,Measles,4,quiet,0.11511487513780594,0.72524493932724,0.15964022278785706
42,2025,Mpox,5,outbreak,0.11837370693683624,0.717094898223877,0.16453136503696442
42,2025,Yellow Fever,6,quiet,0.13705666363239288,0.7136048674583435,0.14933842420578003
42,2025,AFP,0,quiet,0.09433208405971527,0.7361039519309998,0.16956399381160736
42,2025,CSM,1,quiet,0.11251749098300934,0.7379663586616516,0.1495162397623062
42,2025,Cholera,2,outbreak,0.09910228103399277,0.7292907238006592,0.17160698771476746
42,2025,Lassa Fever,3,outbreak,0.12066679447889328,0.7282465696334839,0.15108667314052582
42,2025,Measles,4,quiet,0.10199512541294098,0.7303879857063293,0.16761696338653564
42,2025,Mpox,5,outbreak,0.10370931774377823,0.7274741530418396,0.16881650686264038
42,2025,Yellow Fever,6,quiet,0.12445047497749329,0.7163201570510864,0.1592293530702591
42,2025,AFP,0,quiet,0.09558197110891342,0.741456925868988,0.16296109557151794
42,2025,CSM,1,outbreak,0.10057753324508667,0.7545573115348816,0.1448652744293213
42,2025,Cholera,2,outbreak,0.1007283478975296,0.7345068454742432,0.16476480662822723
42,2025,Lassa Fever,3,outbreak,0.10727843642234802,0.7428345680236816,0.14988701045513153
42,2025,Measles,4,quiet,0.10289093852043152,0.7357882261276245,0.16132088005542755
42,2025,Mpox,5,outbreak,0.10351301729679108,0.737175464630127,0.1593114733695984
42,2025,Yellow Fever,6,quiet,0.11062511056661606,0.7290470004081726,0.16032786667346954
42,2025,AFP,0,quiet,0.1206093430519104,0.679054319858551,0.20033632218837738
42,2025,CSM,1,outbreak,0.1340050846338272,0.6719178557395935,0.19407713413238525
42,2025,Cholera,2,quiet,0.12517865002155304,0.6761801242828369,0.19864128530025482
42,2025,Lassa Fever,3,outbreak,0.1376914083957672,0.6758481860160828,0.18646037578582764
42,2025,Measles,4,quiet,0.12641707062721252,0.6740311980247498,0.19955168664455414
42,2025,Mpox,5,outbreak,0.12668216228485107,0.6713399887084961,0.20197783410549164
42,2025,Yellow Fever,6,quiet,0.1440936177968979,0.6644136905670166,0.19149275124073029
42,2025,AFP,0,quiet,0.12110783904790878,0.6799975037574768,0.19889460504055023
42,2025,CSM,1,quiet,0.13828101754188538,0.6668655276298523,0.19485343992710114
42,2025,Cholera,2,quiet,0.1269892454147339,0.675123929977417,0.19788682460784912
42,2025,Lassa Fever,3,outbreak,0.1419907808303833,0.6700431108474731,0.18796615302562714
42,2025,Measles,4,quiet,0.1282903254032135,0.6746826171875,0.1970270723104477
42,2025,Mpox,5,outbreak,0.13086658716201782,0.666573166847229,0.20256024599075317
42,2025,Yellow Fever,6,quiet,0.14854256808757782,0.6584836840629578,0.19297373294830322
42,2026,AFP,0,quiet,0.10245995968580246,0.5820112824440002,0.3155287504196167
42,2026,CSM,1,outbreak,0.23852954804897308,0.5294240713119507,0.232046440243721
42,2026,Cholera,2,quiet,0.02871485985815525,0.7735608220100403,0.1977243572473526
42,2026,Lassa Fever,3,quiet,0.35107508301734924,0.5162644386291504,0.13266046345233917
42,2026,Measles,4,quiet,0.2164638340473175,0.44207456707954407,0.3414616286754608
42,2026,Mpox,5,quiet,0.0188401211053133,0.8804145455360413,0.10074539482593536
42,2026,Yellow Fever,6,quiet,0.1150885820388794,0.5647833347320557,0.3201281428337097
42,2026,AFP,0,quiet,0.10838931798934937,0.583498477935791,0.308112233877182
42,2026,CSM,1,outbreak,0.22430424392223358,0.5373120903968811,0.23838362097740173
42,2026,Cholera,2,outbreak,0.030280089005827904,0.7758603096008301,0.1938595175743103
42,2026,Lassa Fever,3,outbreak,0.33001086115837097,0.5303895473480225,0.13959963619709015
42,2026,Measles,4,quiet,0.23485371470451355,0.4379248321056366,0.3272213637828827
42,2026,Mpox,5,outbreak,0.019625211134552956,0.8811290264129639,0.09924574941396713
42,2026,Yellow Fever,6,quiet,0.12506116926670074,0.5647978186607361,0.3101409375667572
42,2026,AFP,0,quiet,0.1396983563899994,0.5945504307746887,0.2657511830329895
42,2026,CSM,1,outbreak,0.27387845516204834,0.5239525437355042,0.20216897130012512
42,2026,Cholera,2,outbreak,0.037992920726537704,0.7949963212013245,0.16701079905033112
42,2026,Lassa Fever,3,outbreak,0.35782766342163086,0.526689887046814,0.11548236757516861
42,2026,Measles,4,quiet,0.2766932249069214,0.4513995051383972,0.2719072997570038
42,2026,Mpox,5,outbreak,0.02270650677382946,0.8935147523880005,0.0837787538766861
42,2026,Yellow Fever,6,quiet,0.15877771377563477,0.5750017762184143,0.2662205994129181
42,2026,AFP,0,quiet,0.1564183086156845,0.5565914511680603,0.286990225315094
42,2026,CSM,1,outbreak,0.3300430178642273,0.4930119514465332,0.1769450455904007
42,2026,Cholera,2,quiet,0.05009181424975395,0.7518729567527771,0.19803525507450104
42,2026,Lassa Fever,3,outbreak,0.44922640919685364,0.43988505005836487,0.1108885407447815
42,2026,Measles,4,quiet,0.26850101351737976,0.4452853202819824,0.2862136662006378
42,2026,Mpox,5,outbreak,0.04402855411171913,0.843220591545105,0.11275088042020798
42,2026,Yellow Fever,6,quiet,0.17685319483280182,0.5357406735420227,0.28740614652633667
42,2026,AFP,0,quiet,0.15657073259353638,0.5914931893348694,0.25193607807159424
42,2026,CSM,1,outbreak,0.4220353066921234,0.43894335627555847,0.13902132213115692
42,2026,Cholera,2,quiet,0.03650324419140816,0.7890361547470093,0.17446058988571167
42,2026,Lassa Fever,3,outbreak,0.5983787178993225,0.3261479437351227,0.07547338306903839
42,2026,Measles,4,quiet,0.3316762447357178,0.4397047460079193,0.22861899435520172
42,2026,Mpox,5,outbreak,0.04581084102392197,0.8644357323646545,0.0897534191608429
42,2026,Yellow Fever,6,quiet,0.17320659756660461,0.5737977027893066,0.25299569964408875
42,2026,AFP,0,quiet,0.14366644620895386,0.6078336238861084,0.24849990010261536
42,2026,CSM,1,outbreak,0.4669637084007263,0.41318824887275696,0.11984797567129135
42,2026,Cholera,2,quiet,0.03903770446777344,0.7904698252677917,0.17049244046211243
42,2026,Lassa Fever,3,outbreak,0.6468586325645447,0.29008999466896057,0.06305131316184998
42,2026,Measles,4,quiet,0.32660672068595886,0.45808619260787964,0.21530704200267792
42,2026,Mpox,5,outbreak,0.051556944847106934,0.8712047934532166,0.07723817974328995
42,2026,Yellow Fever,6,quiet,0.15887510776519775,0.5915060043334961,0.24961891770362854
42,2026,AFP,0,quiet,0.1205260157585144,0.6391273736953735,0.24034655094146729
42,2026,CSM,1,outbreak,0.3577785789966583,0.5158721208572388,0.12634927034378052
42,2026,Cholera,2,quiet,0.033434897661209106,0.8226184248924255,0.14394661784172058
42,2026,Lassa Fever,3,outbreak,0.5222673416137695,0.4056963622570038,0.07203628122806549
42,2026,Measles,4,outbreak,0.28163450956344604,0.500036895275116,0.21832862496376038
42,2026,Mpox,5,outbreak,0.03719218075275421,0.8953188061714172,0.06748896092176437
42,2026,Yellow Fever,6,quiet,0.1340693086385727,0.6233312487602234,0.2425994873046875
42,2026,AFP,0,quiet,0.13432344794273376,0.610933244228363,0.2547433078289032
42,2026,CSM,1,outbreak,0.3599296808242798,0.5081040263175964,0.13196635246276855
42,2026,Cholera,2,quiet,0.04810277372598648,0.7870392799377441,0.16485798358917236
42,2026,Lassa Fever,3,outbreak,0.5046535134315491,0.41750794649124146,0.07783854007720947
42,2026,Measles,4,quiet,0.29071861505508423,0.4712182879447937,0.23806311190128326
42,2026,Mpox,5,outbreak,0.043189018964767456,0.8724992275238037,0.08431174606084824
42,2026,Yellow Fever,6,quiet,0.14886574447155,0.5959083437919617,0.25522586703300476
42,2026,AFP,0,quiet,0.17436546087265015,0.421988844871521,0.40364572405815125
42,2026,CSM,1,outbreak,0.42005249857902527,0.3584744930267334,0.22147297859191895
42,2026,Cholera,2,quiet,0.06941507011651993,0.6186992526054382,0.3118857145309448
42,2026,Lassa Fever,3,outbreak,0.5684003233909607,0.30451005697250366,0.12708963453769684
42,2026,Measles,4,quiet,0.2682079076766968,0.35124436020851135,0.38054779171943665
42,2026,Mpox,5,quiet,0.0861455574631691,0.756591260433197,0.15726318955421448
42,2026,Yellow Fever,6,quiet,0.18834255635738373,0.41039448976516724,0.40126290917396545
123,2020,AFP,0,quiet,0.2684957683086395,0.13734731078147888,0.5941569209098816
123,2020,CSM,1,quiet,0.2695673704147339,0.1276520937681198,0.6027805209159851
123,2020,Cholera,2,outbreak,0.2694440484046936,0.1345013976097107,0.5960545539855957
123,2020,Lassa Fever,3,outbreak,0.27438560128211975,0.13396494090557098,0.5916494131088257
123,2020,Measles,4,quiet,0.26658377051353455,0.13070833683013916,0.6027079224586487
123,2020,Mpox,5,quiet,0.27334657311439514,0.1298786848783493,0.596774697303772
123,2020,Yellow Fever,6,quiet,0.2751971185207367,0.13816620409488678,0.5866366028785706
123,2020,AFP,0,quiet,0.24253800511360168,0.07699853926897049,0.6804634928703308
123,2020,CSM,1,quiet,0.24324238300323486,0.07333072274923325,0.6834269165992737
123,2020,Cholera,2,quiet,0.23682714998722076,0.07532660663127899,0.6878462433815002
123,2020,Lassa Fever,3,outbreak,0.24165232479572296,0.07406528294086456,0.6842823624610901
123,2020,Measles,4,outbreak,0.23739266395568848,0.07485834509134293,0.6877490282058716
123,2020,Mpox,5,outbreak,0.24152250587940216,0.07223157584667206,0.6862459182739258
123,2020,Yellow Fever,6,quiet,0.2454730123281479,0.07665631920099258,0.6778705716133118
123,2020,AFP,0,quiet,0.24460139870643616,0.19760160148143768,0.5577970147132874
123,2020,CSM,1,quiet,0.2518807351589203,0.19881001114845276,0.549309253692627
123,2020,Cholera,2,quiet,0.24009263515472412,0.20061661303043365,0.5592907667160034
123,2020,Lassa Fever,3,outbreak,0.2494341880083084,0.2012523114681244,0.5493135452270508
123,2020,Measles,4,outbreak,0.24234476685523987,0.19963011145591736,0.5580251812934875
123,2020,Mpox,5,quiet,0.2543560564517975,0.19897738099098206,0.5466666221618652
123,2020,Yellow Fever,6,quiet,0.2531408369541168,0.19970722496509552,0.5471519827842712
123,2020,AFP,0,quiet,0.18152137100696564,0.1600678265094757,0.6584107875823975
123,2020,CSM,1,quiet,0.1898270696401596,0.1605532467365265,0.6496196985244751
123,2020,Cholera,2,outbreak,0.18010926246643066,0.1612394005060196,0.6586512923240662
123,2020,Lassa Fever,3,outbreak,0.18727874755859375,0.16148823499679565,0.6512330174446106
123,2020,Measles,4,outbreak,0.1809542179107666,0.16170363128185272,0.6573420763015747
123,2020,Mpox,5,quiet,0.1934289038181305,0.16162675619125366,0.6449443697929382
123,2020,Yellow Fever,6,quiet,0.18835094571113586,0.1638248860836029,0.6478241086006165
123,2020,AFP,0,quiet,0.3163229823112488,0.3904958665370941,0.2931811511516571
123,2020,CSM,1,outbreak,0.3255961537361145,0.3766738474369049,0.2977299988269806
